"Time (seconds)","Speed (mph)","Grade (rise/run)","Key On/Off (1/0)","Engine Speed (rpm)","Engine Torque (Nm)","Engine Power (kW)"
25728,0,0,1,999.25,82.25,8.61
25729,0,0,1,997.75,82.25,8.59
25730,0,0,1,1001.25,82.25,8.62
25731,0,0,1,974.5,131.6,13.43
25732,0,0,1,993,131.6,13.68
25733,0,0,1,1002,131.6,13.81
25734,0,0,1,1004.25,115.15,12.11
25735,0,0,1,998.5,115.15,12.04
25736,0,0,1,991.25,131.6,13.66
25737,0,0,1,992,148.05,15.38
25738,0,0,1,1000.25,131.6,13.78
25739,0,0,1,995,148.05,15.43
25740,0,0,1,993.62,148.05,15.4
25741,0,0,1,997.75,148.05,15.47
25742,0,0,1,998.38,148.05,15.48
25743,0,0,1,995.75,164.5,17.15
25744,0,0,1,997.88,164.5,17.19
25745,0,0,1,998.38,164.5,17.2
25746,0,0,1,998.38,164.5,17.2
25747,0,0,1,999.25,164.5,17.21
25748,0,0,1,998,164.5,17.19
25749,0,0,1,998.38,164.5,17.2
25750,0,0,1,999.5,164.5,17.22
25751,0,0,1,999,164.5,17.21
25752,0,0,1,1000.25,164.5,17.23
25753,0,0,1,1000,164.5,17.23
25754,0,0,1,998.38,164.5,17.2
25755,0,0,1,1000.5,164.5,17.24
25756,0,0,1,1000.5,164.5,17.24
25757,0,0,1,1001.62,164.5,17.25
25758,0,0,1,1000.62,164.5,17.24
25759,0,0,1,1000.62,164.5,17.24
25760,0,0,1,998.75,164.5,17.2
25761,0,0,1,999,164.5,17.21
25762,0,0,1,999.5,164.5,17.22
25763,0,0,1,999,164.5,17.21
25764,0,0,1,998.75,164.5,17.2
25765,0,0,1,998.88,164.5,17.21
25766,0,0,1,999.12,164.5,17.21
25767,0,0,1,999.62,164.5,17.22
25768,0,0,1,998.62,164.5,17.2
25769,0,0,1,998.25,164.5,17.2
25770,0,0,1,999.88,164.5,17.22
25771,0,0,1,1000.12,164.5,17.23
25772,0,0,1,999.62,164.5,17.22
25773,0,0,1,999.62,164.5,17.22
25774,0,0,1,999.25,164.5,17.21
25775,0,0,1,998.62,164.5,17.2
25776,0,0,1,999.75,164.5,17.22
25777,0,0,1,1000.5,164.5,17.24
25778,0,0,1,999.12,164.5,17.21
25779,0,0,1,998.62,164.5,17.2
25780,0,0,1,999.88,164.5,17.22
25781,0,0,1,998,164.5,17.19
25782,0,0,1,998.75,164.5,17.2
25783,0,0,1,999,164.5,17.21
25784,0,0,1,999.25,164.5,17.21
25785,0,0,1,999.75,164.5,17.22
25786,0,0,1,999.5,164.5,17.22
25787,0,0,1,997.88,164.5,17.19
25788,0,0,1,1000.25,164.5,17.23
25789,0,0,1,1000,164.5,17.23
25790,0,0,1,998.12,164.5,17.19
25791,0,0,1,998.5,164.5,17.2
25792,0,0,1,1000.38,164.5,17.23
25793,0,0,1,999.38,164.5,17.22
25794,0,0,1,999.38,164.5,17.22
25795,0,0,1,997.5,164.5,17.18
25796,0,0,1,1000,164.5,17.23
25797,0,0,1,1000.12,164.5,17.23
25798,0,0,1,1000.38,164.5,17.23
25799,0,0,1,999.38,164.5,17.22
25800,0,0,1,1000.38,164.5,17.23
25801,0,0,1,998.75,164.5,17.2
25802,0,0,1,998.25,164.5,17.2
25803,0,0,1,1000.88,164.5,17.24
25804,0,0,1,999.88,164.5,17.22
25805,0,0,1,1000,164.5,17.23
25806,0,0,1,1000.38,164.5,17.23
25807,0,0,1,1000.25,164.5,17.23
25808,0,0,1,999.12,164.5,17.21
25809,0,0,1,1000.25,164.5,17.23
25810,0,0,1,998.62,164.5,17.2
25811,0,0,1,999.5,164.5,17.22
25812,0,0,1,1001.38,164.5,17.25
25813,0,0,1,998.25,164.5,17.2
25814,0,0,1,999,164.5,17.21
25815,0,0,1,1000.25,164.5,17.23
25816,0,0,1,997.88,164.5,17.19
25817,0,0,1,999.75,164.5,17.22
25818,0,0,1,999.62,164.5,17.22
25819,0,0,1,999.62,164.5,17.22
25820,0,0,1,1000.75,164.5,17.24
25821,0,0,1,1000,164.5,17.23
25822,0,0,1,1001.25,164.5,17.25
25823,0,0,1,1000.12,164.5,17.23
25824,0,0,1,999.25,164.5,17.21
25825,0,0,1,1000.38,164.5,17.23
25826,0,0,1,999.88,164.5,17.22
25827,0,0,1,999.88,164.5,17.22
25828,0,0,1,998.88,164.5,17.21
25829,0,0,1,999.88,164.5,17.22
25830,0,0,1,1001.25,164.5,17.25
25831,0,0,1,999.75,164.5,17.22
25832,0,0,1,1000.38,164.5,17.23
25833,0,0,1,999.75,164.5,17.22
25834,0,0,1,998.5,164.5,17.2
25835,0,0,1,999.62,164.5,17.22
25836,0,0,1,1000,164.5,17.23
25837,0,0,1,999.25,164.5,17.21
25838,0,0,1,997.75,164.5,17.19
25839,0,0,1,998.12,164.5,17.19
25840,0,0,1,998.88,164.5,17.21
25841,0,0,1,1000,164.5,17.23
25842,0,0,1,999.62,164.5,17.22
25843,0,0,1,999.12,164.5,17.21
25844,0,0,1,999.75,164.5,17.22
25845,0,0,1,998.62,164.5,17.2
25846,0,0,1,999.62,164.5,17.22
25847,0,0,1,1001.25,164.5,17.25
25848,0,0,1,999.12,164.5,17.21
25849,0,0,1,999.62,164.5,17.22
25850,0,0,1,998.5,164.5,17.2
25851,0,0,1,997.62,164.5,17.19
25852,0,0,1,999.12,164.5,17.21
25853,0,0,1,999.75,164.5,17.22
25854,0,0,1,997.25,164.5,17.18
25855,0,0,1,999.5,164.5,17.22
25856,0,0,1,999.25,164.5,17.21
25857,0,0,1,998.38,164.5,17.2
25858,0,0,1,1000,164.5,17.23
25859,0,0,1,1000,164.5,17.23
25860,0,0,1,999,164.5,17.21
25861,0,0,1,1000.5,164.5,17.24
25862,0,0,1,1000,164.5,17.23
25863,0,0,1,998.38,164.5,17.2
25864,0,0,1,1000.75,164.5,17.24
25865,0,0,1,993.5,180.95,18.83
25866,0,0,1,998.62,180.95,18.92
25867,0,0,1,999.62,180.95,18.94
25868,0,0,1,999.25,180.95,18.93
25869,0,0,1,1000.38,180.95,18.96
25870,0,0,1,1000,180.95,18.95
25871,0,0,1,998.25,180.95,18.92
25872,0,0,1,999.5,180.95,18.94
25873,0,0,1,999.88,180.95,18.95
25874,0,0,1,853.38,-16.45,0
25875,0,0,1,741.62,131.6,10.22
25876,0,0,1,747.62,131.6,10.3
25877,0,0,1,749.25,131.6,10.33
25878,0,0,1,749.75,131.6,10.33
25879,0,0,1,749.88,131.6,10.33
25880,0,0,1,748.75,131.6,10.32
25881,0,0,1,749.75,131.6,10.33
25882,0,0,1,717.75,213.85,16.07
25883,0,0,1,763,180.95,14.46
25884,0.01,-0.0043,1,726.12,230.3,17.51
25885,1.27,-0.0043,1,740.75,279.65,21.69
25886,2.26,-0.0043,1,750.38,263.2,20.68
25887,3.02,-0.0043,1,753.38,246.75,19.47
25888,3.66,-0.0043,1,753.38,246.75,19.47
25889,4.18,-0.0043,1,752.5,230.3,18.15
25890,4.5,-0.0043,1,755.38,213.85,16.92
25891,4.64,-0.0043,1,756.25,197.4,15.63
25892,4.73,-0.0043,1,756,180.95,14.33
25893,4.8,-0.0043,1,756.12,180.95,14.33
25894,4.83,-0.0043,1,755,164.5,13.01
25895,4.79,-0.0043,1,753.62,164.5,12.98
25896,4.8,-0.0042,1,751.62,164.5,12.95
25897,4.83,-0.0042,1,752.88,164.5,12.97
25898,4.79,-0.0042,1,751.25,164.5,12.94
25899,4.8,-0.0042,1,751,164.5,12.94
25900,4.77,-0.0042,1,749,164.5,12.9
25901,4.79,-0.0042,1,751.25,164.5,12.94
25902,4.81,-0.0042,1,750.12,164.5,12.92
25903,4.75,-0.0042,1,749.88,164.5,12.92
25904,4.23,-0.0042,1,740.38,230.3,17.86
25905,3.61,-0.0042,1,747.12,197.4,15.44
25906,3.4,-0.0042,1,744,230.3,17.94
25907,3.92,-0.0041,1,746.75,230.3,18.01
25908,4.08,-0.0041,1,747.25,230.3,18.02
25909,4.4,-0.0041,1,750.75,213.85,16.81
25910,4.44,-0.0041,1,751.25,213.85,16.82
25911,3.99,-0.0041,1,746.12,230.3,17.99
25912,2.15,-0.0041,1,745.88,246.75,19.27
25913,0.64,-0.0041,1,739.38,263.2,20.38
25914,1.86,-0.0041,1,1060.12,460.6,51.13
25915,3.6,-0.0041,1,927.62,345.45,33.56
25916,4.5,-0.0041,1,925.5,361.9,35.07
25917,4.99,-0.0041,1,906.25,246.75,23.42
25918,5.31,-0.0041,1,756,279.65,22.14
25919,5.64,-0.0041,1,754.88,263.2,20.81
25920,6.26,-0.004,1,871,493.5,45.01
25921,7.18,-0.004,1,1143.88,608.65,72.91
25922,8.57,-0.004,1,1259.25,608.65,80.26
25923,10.16,-0.0039,1,1348.38,625.1,88.27
25924,11.84,-0.0039,1,1356.88,625.1,88.82
25925,13.34,-0.0039,1,1140.62,625.1,74.67
25926,14.45,-0.0038,1,1207,378.35,47.82
25927,15.11,-0.0039,1,1255.12,180.95,23.78
25928,14.96,-0.0039,1,1243.62,-115.15,0
25929,14.31,-0.0039,1,1176.88,-115.15,0
25930,13.72,-0.0039,1,1128.88,-49.35,0
25931,13.18,-0.0039,1,1085.12,-32.9,0
25932,12.51,-0.0039,1,1027,-131.6,0
25933,11.73,-0.0039,1,959.25,-164.5,0
25934,10.84,-0.0039,1,742.75,65.8,5.12
25935,9.86,-0.004,1,736.5,98.7,7.61
25936,8.78,-0.0041,1,723.5,197.4,14.96
25937,8.15,-0.0041,1,735.25,131.6,10.13
25938,7.88,-0.0042,1,732.5,180.95,13.88
25939,7.76,-0.0043,1,734,164.5,12.64
25940,7.8,-0.0044,1,737.38,164.5,12.7
25941,7.84,-0.0044,1,738.62,164.5,12.72
25942,7.08,-0.0045,1,735,197.4,15.19
25943,5.41,-0.0045,1,732.25,230.3,17.66
25944,2.92,-0.0045,1,738.5,213.85,16.54
25945,0.8,-0.0045,1,741.12,230.3,17.87
25946,0.05,-0.0045,1,758.88,180.95,14.38
25947,0,0,1,747.75,197.4,15.46
25948,0,0,1,750.25,180.95,14.22
25949,0,0,1,751.5,164.5,12.95
25950,0,0,1,759.88,115.15,9.16
25951,0,0,1,876.88,230.3,21.15
25952,0,0,1,1007.62,213.85,22.57
25953,0,0,1,1010.62,148.05,15.67
25954,0,0,1,999.75,164.5,17.22
25955,0,0,1,1003.12,148.05,15.55
25956,0,0,1,1003.5,148.05,15.56
25957,0,0,1,1003.75,148.05,15.56
25958,0,0,1,1000.75,148.05,15.52
25959,0,0,1,999.25,148.05,15.49
25960,0,0,1,1002.5,148.05,15.54
25961,0,0,1,1000,148.05,15.5
25962,0,0,1,999.88,148.05,15.5
25963,0,0,1,1000.62,148.05,15.51
25964,0,0,1,999.88,148.05,15.5
25965,0,0,1,1000.25,148.05,15.51
25966,0,0,1,999,148.05,15.49
25967,0,0,1,999.38,148.05,15.49
25968,0,0,1,1000.38,148.05,15.51
25969,0,0,1,1000.75,148.05,15.52
25970,0,0,1,999.5,148.05,15.5
25971,0,0,1,999,148.05,15.49
25972,0,0,1,1000.12,148.05,15.51
25973,0,0,1,999.5,148.05,15.5
25974,0,0,1,1000.75,148.05,15.52
25975,0,0,1,1000.5,131.6,13.79
25976,0,0,1,999.25,131.6,13.77
25977,0,0,1,999.25,131.6,13.77
25978,0,0,1,999.25,131.6,13.77
25979,0,0,1,999.25,131.6,13.77
25980,0,0,1,999.25,131.6,13.77
25981,0,0,1,999.25,131.6,13.77
25982,0,0,1,999.25,131.6,13.77
25983,0,0,1,999.25,131.6,13.77
25984,0,0,1,999.25,131.6,13.77
25985,0,0,1,999.25,131.6,13.77
25986,0,0,1,999.25,131.6,13.77
25987,0,0,1,999.25,131.6,13.77
25988,0,0,1,999.25,131.6,13.77
25989,0,0,1,999.38,148.05,15.49
25990,0,0,1,999.75,148.05,15.5
25991,0,0,1,999.12,131.6,13.77
25992,0,0,1,999.75,148.05,15.5
25993,0,0,1,1000,131.6,13.78
25994,0,0,1,999.62,131.6,13.78
25995,0,0,1,998.38,131.6,13.76
25996,0,0,1,998.5,131.6,13.76
25997,0,0,1,1000.38,131.6,13.79
25998,0,0,1,998.62,131.6,13.76
25999,0,0,1,999.38,131.6,13.77
26000,0,0,1,999.25,131.6,13.77
26001,0,0,1,999.25,131.6,13.77
26002,0,0,1,1000.12,131.6,13.78
26003,0,0,1,999.12,131.6,13.77
26004,0,0,1,998.25,148.05,15.48
26005,0,0,1,998.75,131.6,13.76
26006,0,0,1,1000,131.6,13.78
26007,0,0,1,999.12,131.6,13.77
26008,0,0,1,999.38,131.6,13.77
26009,0,0,1,1000,131.6,13.78
26010,0,0,1,997.5,131.6,13.75
26011,0,0,1,998.88,148.05,15.49
26012,0,0,1,752.88,82.25,6.48
26013,0,0,1,750.38,82.25,6.46
26014,0,0,1,741.5,98.7,7.66
26015,0.08,-0.0046,1,750.12,164.5,12.92
26016,0,0,1,747,197.4,15.44
26017,0.3,-0.0046,1,732,427.7,32.79
26018,2.03,-0.0046,1,1025,559.3,60.03
26019,4.55,-0.0046,1,1203.62,658,82.94
26020,7.21,-0.0047,1,1116.5,608.65,71.16
26021,8.99,-0.0048,1,1381.62,740.25,107.1
26022,10.82,-0.0049,1,1615.25,806.05,136.34
26023,12.35,-0.005,1,1225.25,789.6,101.31
26024,14.64,-0.0051,1,1261.75,1151.5,152.15
26025,17.18,-0.0052,1,1478.88,1069.25,165.59
26026,19.23,-0.0053,1,1330.12,542.85,75.61
26027,20.66,-0.0055,1,1288.38,493.5,66.58
26028,21.39,-0.0056,1,1328,460.6,64.05
26029,21.88,-0.0056,1,1356.25,263.2,37.38
26030,21.91,-0.0057,1,1351.5,49.35,6.98
26031,21.26,-0.0057,1,1287.88,-115.15,0
26032,20.24,-0.0057,1,1231,16.45,2.12
26033,19.21,-0.0057,1,1508.75,32.9,5.2
26034,18.39,-0.0058,1,1510.88,65.8,10.41
26035,17.84,-0.0058,1,1477.12,148.05,22.9
26036,17.46,-0.0058,1,1439,197.4,29.75
26037,17.35,-0.0059,1,1438.38,345.45,52.03
26038,17.48,-0.0059,1,1453,279.65,42.55
26039,17.85,-0.0059,1,1207.38,-115.15,0
26040,16.99,-0.006,1,1017.75,-98.7,0
26041,14.76,-0.006,1,1064.38,-115.15,0
26042,12.25,-0.006,1,863.12,-131.6,0
26043,10.08,-0.0061,1,733,148.05,11.36
26044,8.77,-0.0061,1,730.38,180.95,13.84
26045,5.36,-0.0061,1,719.12,230.3,17.34
26046,1.78,-0.0061,1,725,197.4,14.99
26047,2.38,-0.0061,1,995,526.4,54.85
26048,4.55,-0.0061,1,1345.5,707.35,99.67
26049,7.49,-0.0062,1,1262.25,740.25,97.85
26050,9.86,-0.0062,1,1508.62,789.6,124.74
26051,11.35,-0.0062,1,1371.38,658,94.5
26052,13.47,-0.0062,1,1165.12,1118.6,136.48
26053,15.88,-0.0062,1,1373.88,1200.85,172.77
26054,18.45,-0.0063,1,1581,1118.6,185.2
26055,20.63,-0.0063,1,1398.25,822.5,120.43
26056,22.47,-0.0063,1,1412.62,954.1,141.14
26057,23.77,-0.0063,1,1478.88,608.65,94.26
26058,24.42,-0.0064,1,1513.38,477.05,75.6
26059,24.74,-0.0064,1,1524.25,213.85,34.13
26060,23.99,-0.0065,1,1460.75,-164.5,0
26061,23.99,-0.0066,1,1460.75,-164.5,0
26062,23.99,-0.0072,1,1460.75,-164.5,0
26063,23.99,-0.0075,1,1460.75,-164.5,0
26064,22.53,-0.0087,1,1364.12,-131.6,0
26065,21.07,-0.0087,1,1274.88,-115.15,0
26066,19.41,-0.0087,1,1249.12,-115.15,0
26067,17.14,-0.0087,1,1368.25,-131.6,0
26068,14.2,-0.0087,1,1111.38,-131.6,0
26069,11.49,-0.0087,1,731.5,65.8,5.04
26070,8.93,-0.0086,1,741.5,82.25,6.39
26071,6.93,-0.0083,1,723.62,180.95,13.71
26072,2.95,-0.0079,1,721.25,180.95,13.67
26073,0.55,-0.0077,1,732.75,197.4,15.15
26074,0.02,-0.0076,1,780.5,427.7,34.96
26075,1.61,-0.0074,1,1082.25,641.55,72.71
26076,4.52,-0.007,1,1158.5,658,79.83
26077,7.09,-0.0065,1,1123.75,658,77.43
26078,8.85,-0.006,1,1360.88,822.5,117.21
26079,10.86,-0.0057,1,1627.12,855.4,145.75
26080,12.19,-0.0056,1,1353.5,773.15,109.58
26081,14.48,-0.0055,1,1253.25,1151.5,151.12
26082,17,-0.0053,1,1464.62,1167.95,179.13
26083,19.47,-0.0053,1,1664.5,1019.9,177.77
26084,21.45,-0.0052,1,1352.75,1200.85,170.11
26085,23.36,-0.0053,1,1470.12,1118.6,172.21
26086,25.15,-0.0055,1,1575.25,987,162.82
26087,26.74,-0.0057,1,1674.75,987,173.1
26088,28.18,-0.0058,1,1767.88,1003.45,185.77
26089,29.62,-0.0055,1,1300.62,1184.4,161.32
26090,31.11,0,1,1365.38,1036.35,148.18
26091,32.57,0,1,1427.38,904.75,135.24
26092,33.59,0,1,1463.88,723.8,110.96
26093,34.47,0,1,1505.88,690.9,108.95
26094,35.26,0,1,1535.62,674.45,108.46
26095,36.03,0,1,1567,658,107.98
26096,36.72,0,1,1598.12,641.55,107.37
26097,37.32,0,1,1623.25,608.65,103.46
26098,37.64,0,1,1635.5,625.1,107.06
26099,38,0,1,1648.75,625.1,107.93
26100,38.05,0,1,1641.12,65.8,11.31
26101,36.78,0,1,1573.62,-148.05,0
26102,33.88,0,1,1411.75,-131.6,0
26103,30.87,0,1,1811.75,-213.85,0
26104,27.43,0,1,1658.62,-230.3,0
26105,24.75,0,1,1474.25,-230.3,0
26106,20.99,0,1,1333.62,-213.85,0
26107,17.17,0,1,1372.38,-230.3,0
26108,14.4,0,1,1140.88,-246.75,0
26109,12.03,0,1,755.25,-230.3,0
26110,9.93,0,1,716,148.05,11.1
26111,8.45,0,1,721.5,98.7,7.46
26112,7.86,0,1,718,164.5,12.37
26113,7.36,0,1,719.62,180.95,13.64
26114,6.51,0,1,718.88,197.4,14.86
26115,5.17,0,1,723.38,197.4,14.95
26116,3.74,0,1,730.62,197.4,15.1
26117,2.54,0,1,738,197.4,15.26
26118,1.25,0,1,741.88,213.85,16.61
26119,0.17,0,1,757,180.95,14.34
26120,0,0,1,752.75,164.5,12.97
26121,0,0,1,751.5,148.05,11.65
26122,0,0,1,746.25,180.95,14.14
26123,0,0,1,748,180.95,14.17
26124,0,0,1,753,180.95,14.27
26125,0,0,1,750.62,164.5,12.93
26126,0,0,1,748.25,180.95,14.18
26127,0,0,1,747.62,180.95,14.17
26128,0,0,1,725.25,263.2,19.99
26129,1.48,0,1,950,493.5,49.1
26130,3.57,0,1,1252,592.2,77.64
26131,6.23,0,1,1082.5,641.55,72.73
26132,8.23,0,1,1258.38,740.25,97.55
26133,10.08,0,1,1536.38,806.05,129.68
26134,11.7,0,1,1620.62,658,111.67
26135,13.43,0,1,1157.12,970.55,117.61
26136,15.66,0,1,1358.75,1184.4,168.53
26137,18.19,0,1,1559.38,1102.15,179.98
26138,20.47,0,1,1330.5,1003.45,139.81
26139,22.68,0,1,1430,1052.8,157.66
