Time (seconds),Speed (mph),Grade (rise/run),Key On/Off (1/0),Engine Speed (rpm),Engine Torque (Nm),Engine Power (kW),Speed (m/s),Acceleration (m/s2),P_W (kW),eta_RB,P_T (kW),EC_cum (kWh),ER_cum (kWh),SOC,break_length,charging_break (bool),SOC_wBreakCharging,charging_power_existing_breaks (kW),charging_power_depletion_breaks (kW),charging_power_after_cycle (kW),charging_power_total (kW)
9151,47.73,-0.0043,1.0,1374.25,491.2,70.69,21.4785,0.08099999999999952,23.974363639709626,0.0,28.259991323993198,40.41359279689715,-2.4809998336402193,0.48226227681083433,0.0,0.0,0.4849371739301752,0.0,0.0,0.0,0.0
9152,47.99,-0.004,1.0,1378.88,1056.08,152.49,21.5955,0.11700000000000088,27.37433818948379,0.0,32.26774113217869,40.42255605832275,-2.4809998336402193,0.48219588228175586,0.0,0.0,0.48487077940109674,0.0,0.0,0.0,0.0
9153,47.74,-0.0036,1.0,1080.38,221.04,25.01,21.483,-0.11250000000000071,9.13952757565799,0.14148585160496382,10.77329825621264,40.4255486411717,-2.4809998336402193,0.4821737150013932,0.0,0.0,0.4848486121207341,0.0,0.0,0.0,0.0
9154,47.52,-0.0034,1.0,1067.38,835.04,93.34,21.384,-0.0990000000000002,10.191898907284674,0.10836802322189634,12.013790189526347,40.42888580511323,-2.4809998336402193,0.482148995268493,0.0,0.0,0.48482389238783385,0.0,0.0,0.0,0.0
9155,47.76,-0.0035,1.0,1079.75,1522.72,172.18,21.492,0.10800000000000054,26.78017876591584,0.0,31.567370502641413,40.43765451914174,-2.4809998336402193,0.4820840418312448,0.0,0.0,0.4847589389505857,0.0,0.0,0.0,0.0
9156,47.91,-0.0038,1.0,1073.38,319.28,35.89,21.5595,0.067499999999999,23.485942142019923,0.0,27.68426020159124,40.44534459141996,-2.4809998336402193,0.4820270783328876,0.0,0.0,0.4847019754522285,0.0,0.0,0.0,0.0
9157,47.65,-0.004,1.0,1073.75,-147.36,0.0,21.4425,-0.11700000000000088,8.400299211013486,0.15253794711587737,9.901926340559307,40.44809512651456,-2.4809998336402193,0.48200670399885354,0.0,0.0,0.4846816011181944,0.0,0.0,0.0,0.0
9158,47.16,-0.004,1.0,1060.88,-49.12,0.0,21.221999999999998,-0.22050000000000125,-0.10431550543373151,0.3687145814287875,-0.032629787365078926,40.44809512651456,-2.481008897470043,0.4820066368593734,0.0,0.0,0.4846815339787143,0.0,0.0,0.0,0.0
9159,47.12,-0.0039,1.0,1066.38,1326.24,148.1,21.204,-0.01799999999999713,15.848176950349913,4.919900642763808e-06,18.68117752148278,40.45328434249274,-2.481008897470043,0.4819681982224979,0.0,0.0,0.4846430953418388,0.0,0.0,0.0,0.0
9160,47.4,-0.0038,1.0,1067.0,1547.28,172.89,21.33,0.12599999999999767,27.556061569757436,0.0,32.48194915984846,40.46230710614826,-2.481008897470043,0.48190136293616076,0.0,0.0,0.48457626005550164,0.0,0.0,0.0,0.0
9161,47.75,-0.0037,1.0,1082.88,1571.84,178.24,21.4875,0.15750000000000242,30.550858589011433,0.0,36.01209240173447,40.472310465148745,-2.481008897470043,0.48182726398060166,0.0,0.0,0.48450216109994254,0.0,0.0,0.0,0.0
9162,48.42,-0.0039,1.0,1087.62,1154.32,131.47,21.789,0.30150000000000077,42.84506951967828,0.0,50.5040013198306,40.48633935440426,-2.481008897470043,0.48172334628241265,0.0,0.0,0.4843982434017535,0.0,0.0,0.0,0.0
9163,48.56,-0.0041,1.0,1099.12,1056.08,121.55,21.852,0.06299999999999883,23.598861553365033,0.0,27.817364947680836,40.49406640022305,-2.481008897470043,0.48166610890597716,0.0,0.0,0.48434100602531804,0.0,0.0,0.0,0.0
9164,48.44,-0.0042,1.0,1067.75,368.4,41.19,21.798,-0.054000000000002046,13.944835752915989,0.017007955495371322,16.437597398380376,40.49863239950038,-2.481008897470043,0.481632286689108,0.0,0.0,0.4843071838084489,0.0,0.0,0.0,0.0
9165,47.93,-0.0046,1.0,1383.25,-171.92,0.0,21.5685,-0.22949999999999804,-0.8375694099167401,0.3834271395010846,-0.27244492424037525,40.49863239950038,-2.481084576615665,0.48163172610284416,0.0,0.0,0.48430662322218504,0.0,0.0,0.0,0.0
9166,48.75,-0.0046,1.0,1370.0,392.96,56.38,21.9375,0.3689999999999998,48.26577384816817,0.0,56.89370407045227,40.514436206186616,-2.481084576615665,0.4815146608681313,0.0,0.0,0.48418955798747215,0.0,0.0,0.0,0.0
9167,48.19,-0.005,1.0,1071.0,589.44,66.11,21.6855,-0.2519999999999989,-2.8068988015457665,0.4176899479462041,-0.9946169200281185,40.514436206186616,-2.4813608590934506,0.4815126143312588,0.0,0.0,0.4841875114505997,0.0,0.0,0.0,0.0
9168,48.44,-0.0052,1.0,1094.88,1522.72,174.59,21.798,0.11249999999999716,26.591659862113197,0.0,31.345152192035364,40.52314319290662,-2.4813608590934506,0.4814481181333328,0.0,0.0,0.4841230152526737,0.0,0.0,0.0,0.0
9169,49.26,-0.005,1.0,1107.88,1866.56,216.55,22.166999999999998,0.3689999999999998,48.769131997347166,0.0,57.487041901747126,40.5391118156571,-2.4813608590934506,0.48132983203888485,0.0,0.0,0.48400472915822573,0.0,0.0,0.0,0.0
9170,49.87,-0.0053,1.0,1128.12,1473.6,174.09,22.441499999999998,0.27449999999999974,41.66850059169659,0.0,49.11711038097083,40.55275545742959,-2.4813608590934506,0.4812287680257553,0.0,0.0,0.4839036651450962,0.0,0.0,0.0,0.0
9171,50.11,-0.0058,1.0,1140.25,589.44,70.38,22.549500000000002,0.10800000000000409,27.714334810542056,0.0,32.668515130007734,40.5618300449657,-2.4813608590934506,0.4811615488588211,0.0,0.0,0.483836445978162,0.0,0.0,0.0,0.0
9172,51.05,-0.0066,1.0,1146.0,1449.04,173.9,22.9725,0.42299999999999827,54.99165380198908,0.0,64.8218940319315,40.57983612664124,-2.4813608590934506,0.4810281704760394,0.0,0.0,0.4837030675953803,0.0,0.0,0.0,0.0
9173,51.58,-0.0074,1.0,1163.88,1547.28,188.58,23.211,0.23849999999999838,39.39641018784651,0.0,46.43886389797433,40.592735811057345,-2.4813608590934506,0.4809326172581423,0.0,0.0,0.48360751437748317,0.0,0.0,0.0,0.0
9174,52.25,-0.0078,1.0,1181.0,1645.52,203.51,23.5125,0.30150000000000077,45.52344543751509,0.0,53.66116041435151,40.60764168895022,-2.4813608590934506,0.4808222033478247,0.0,0.0,0.4834971004671656,0.0,0.0,0.0,0.0
9175,52.68,-0.008,1.0,1185.62,294.72,36.59,23.706,0.19350000000000023,36.55478384546255,0.0,43.089271934299006,40.61961093115419,-2.4813608590934506,0.48073354229446197,0.0,0.0,0.48340843941380285,0.0,0.0,0.0,0.0
9176,52.67,-0.0081,1.0,1187.12,663.12,82.44,23.701500000000003,-0.004499999999996618,19.078327106632265,5.85902470382671e-22,22.48874533698623,40.6258578048589,-2.4813608590934506,0.48068726915590854,0.0,0.0,0.4833621662752494,0.0,0.0,0.0,0.0
9177,52.77,-0.0082,1.0,1192.88,171.92,21.48,23.7465,0.04499999999999815,23.452862250074794,0.0,27.6452669889489,40.633537045689174,-2.4813608590934506,0.4806303858904991,0.0,0.0,0.48330528300984,0.0,0.0,0.0,0.0
9178,52.27,-0.0086,1.0,1176.0,73.68,9.07,23.521500000000003,-0.22499999999999787,-0.9823577616772718,0.3761460508964031,-0.31347380224115845,40.633537045689174,-2.481447935149629,0.48062974088267557,0.0,0.0,0.48330463800201645,0.0,0.0,0.0,0.0
9179,51.97,-0.0087,1.0,1170.62,-122.8,0.0,23.3865,-0.13500000000000156,6.520627665450535,0.19600215407575056,7.686247027112084,40.63567211430781,-2.481447935149629,0.48061392555957455,0.0,0.0,0.48328882267891543,0.0,0.0,0.0,0.0
9180,51.65,-0.0089,1.0,1158.62,-49.12,0.0,23.2425,-0.1440000000000019,5.314696177008326,0.21701739274005508,6.264744712687366,40.63741232117244,-2.481447935149629,0.48060103513835506,0.0,0.0,0.48327593225769594,0.0,0.0,0.0,0.0
9181,51.57,-0.0092,1.0,1163.88,515.76,62.86,23.206500000000002,-0.03599999999999781,14.278351079473689,0.0022180849043194318,16.830731513495245,40.64208752437064,-2.481447935149629,0.4805664040035536,0.0,0.0,0.4832413011228945,0.0,0.0,0.0,0.0
9182,51.4,-0.0093,1.0,1163.75,1105.2,134.69,23.13,-0.0765000000000029,10.561870708632982,0.05637006670969037,12.44989769391523,40.64554582928561,-2.481447935149629,0.4805407869301094,0.0,0.0,0.48321568404945026,0.0,0.0,0.0,0.0
9183,52.17,-0.009,1.0,1172.62,1989.36,244.29,23.4765,0.3465000000000025,48.28583053483488,0.0,56.91734606569799,40.661356203192746,-2.481447935149629,0.48042367304931577,0.0,0.0,0.48309857016865665,0.0,0.0,0.0,0.0
9184,52.89,-0.0093,1.0,1194.25,1964.8,245.72,23.8005,0.32399999999999807,47.22955788929036,0.0,55.672255424400745,40.67682071858842,-2.481447935149629,0.4803091210834219,0.0,0.0,0.48298401820276277,0.0,0.0,0.0,0.0
9185,53.53,-0.0092,1.0,1203.12,933.28,117.58,24.0885,0.28800000000000026,45.150793876271294,0.0,53.22189411949231,40.69160457806605,-2.481447935149629,0.48019961101321723,0.0,0.0,0.4828745081325581,0.0,0.0,0.0,0.0
9186,53.62,-0.0089,1.0,1206.75,933.28,117.94,24.128999999999998,0.04049999999999798,23.444575988398324,0.0,27.635499485351954,40.69928110570088,-2.481447935149629,0.48014274784555183,0.0,0.0,0.4828176449648927,0.0,0.0,0.0,0.0
9187,53.68,-0.0088,1.0,1217.88,810.48,103.37,24.156,0.027000000000001023,22.39590296647811,0.0,26.399366967027895,40.70661426319172,-2.481447935149629,0.4800884281604345,0.0,0.0,0.4827633252797754,0.0,0.0,0.0,0.0
9188,53.69,-0.0089,1.0,1205.38,147.36,18.6,24.1605,0.0045000000000001705,20.307009374365368,0.0,23.93706533195659,40.71326344800615,-2.481447935149629,0.4800391749395868,0.0,0.0,0.4827140720589277,0.0,0.0,0.0,0.0
9189,53.46,-0.0092,1.0,1204.62,343.84,43.37,24.057000000000002,-0.10349999999999682,10.166883962659034,0.11936086868045252,11.984303604242395,40.71659242122955,-2.481447935149629,0.4800145158786728,0.0,0.0,0.48268941299801366,0.0,0.0,0.0,0.0
9190,53.35,-0.0092,1.0,1196.88,24.56,3.08,24.0075,-0.049500000000001876,14.864784863965502,0.011743628457023344,17.521995478240708,40.721459642195725,-2.481447935149629,0.47997846239003444,0.0,0.0,0.4826533595093753,0.0,0.0,0.0,0.0
9191,52.82,-0.009,1.0,1186.12,73.68,9.15,23.769000000000002,-0.23849999999999838,-2.12968400454068,0.3975510737070923,-0.7182624522942799,40.721459642195725,-2.4816474524974885,0.479976984483754,0.0,0.0,0.48265188160309486,0.0,0.0,0.0,0.0
9192,52.89,-0.0087,1.0,1195.38,171.92,21.52,23.8005,0.03149999999999764,21.97142821168152,0.0,25.899013628433458,40.72865381264807,-2.4816474524974885,0.4799236943322552,0.0,0.0,0.48259859145159606,0.0,0.0,0.0,0.0
9193,53.07,-0.0085,1.0,1196.0,491.2,61.52,23.8815,0.08099999999999952,26.728075132141985,0.0,31.50595288753697,40.73740546622794,-2.4816474524974885,0.47985886726870053,0.0,0.0,0.4825337643880414,0.0,0.0,0.0,0.0
9194,52.94,-0.0078,1.0,1210.25,-73.68,0.0,23.823,-0.058499999999998664,14.868335849542436,0.023267825310323544,17.526181233621077,40.74227384990394,-2.4816474524974885,0.4798228051673969,0.0,0.0,0.4824977022867378,0.0,0.0,0.0,0.0
9195,53.0,-0.0073,1.0,1191.0,-147.36,0.0,23.85,0.027000000000001023,22.9123292141147,0.0,27.008108933947902,40.749776102385596,-2.4816474524974885,0.479767232926792,0.0,0.0,0.4824421300461329,0.0,0.0,0.0,0.0
9196,52.68,-0.0077,1.0,1186.38,-147.36,0.0,23.706,-0.1440000000000019,7.188799057545208,0.21701739274005508,8.473859913414522,40.75212995236154,-2.4816474524974885,0.47974979700104425,0.0,0.0,0.48242469412038513,0.0,0.0,0.0,0.0
9197,52.24,-0.0081,1.0,1177.0,-147.36,0.0,23.508000000000003,-0.19799999999999685,1.7738947983144662,0.32919298780789974,2.090994045281389,40.75271078404079,-2.4816474524974885,0.47974549454416093,0.0,0.0,0.4824203916635018,0.0,0.0,0.0,0.0
9198,51.54,-0.0082,1.0,1158.12,-147.36,0.0,23.193,-0.3150000000000013,-8.867888939850687,0.49737416034334947,-3.7417824061093277,40.75271078404079,-2.482686836499185,0.47973779540340766,0.0,0.0,0.48241269252274854,0.0,0.0,0.0,0.0
9199,50.7,-0.0081,1.0,1139.88,-147.36,0.0,22.815,-0.3780000000000001,-14.528325787001254,0.5587737759015513,-6.886945560596056,40.75271078404079,-2.4845998769326845,0.4797236247335299,0.0,0.0,0.4823985218528708,0.0,0.0,0.0,0.0
9200,49.94,-0.0079,1.0,1137.88,-98.24,0.0,22.473,-0.3420000000000023,-11.648370260690937,0.5255684428777418,-5.193612120875563,40.75271078404079,-2.486042546966261,0.4797129382888367,0.0,0.0,0.4823878354081776,0.0,0.0,0.0,0.0
9201,49.83,-0.0081,1.0,1118.75,0.0,0.0,22.4235,-0.04949999999999832,12.428665167384466,0.011743628457019598,14.650398028389779,40.756780339048674,-2.486042546966261,0.47968279343692644,0.0,0.0,0.4823576905562673,0.0,0.0,0.0,0.0
9202,49.4,-0.0086,1.0,1130.12,122.8,14.53,22.23,-0.19350000000000023,-0.20905023785306934,0.320795668779161,-0.05689239625352048,40.756780339048674,-2.4860583504096647,0.4796826763743827,0.0,0.0,0.4823575734937236,0.0,0.0,0.0,0.0
9203,48.89,-0.009,1.0,1102.5,-49.12,0.0,22.000500000000002,-0.22949999999999804,-3.7778925380606228,0.3834271395010846,-1.2288744480562168,40.756780339048674,-2.4863997044230133,0.47968014782613566,0.0,0.0,0.48235504494547654,0.0,0.0,0.0,0.0
9204,48.51,-0.0094,1.0,1092.25,-98.24,0.0,21.8295,-0.17100000000000293,0.4291308907639453,0.27622218814893784,0.5058417996863858,40.756920850659704,-2.4863997044230133,0.4796791069993873,0.0,0.0,0.4823540041187282,0.0,0.0,0.0,0.0
9205,47.89,-0.0095,1.0,1079.12,-122.8,0.0,21.5505,-0.2789999999999999,-8.64505280351204,0.45451222594845336,-3.333406548572524,40.756920850659704,-2.487325650686506,0.47967224813817627,0.0,0.0,0.48234714525751715,0.0,0.0,0.0,0.0
9206,47.55,-0.0089,1.0,1073.12,24.56,2.76,21.3975,-0.1529999999999987,1.6642771098318412,0.23742381243186805,1.9617812339622107,40.757465789891356,-2.487325650686506,0.47966821155127515,0.0,0.0,0.482343108670616,0.0,0.0,0.0,0.0
9207,47.01,-0.0083,1.0,1065.62,147.36,16.44,21.1545,-0.2430000000000021,-5.2559818030471535,0.4044004034284868,-1.803185877413714,40.757465789891356,-2.487826535652454,0.4796645012922681,0.0,0.0,0.482339398411609,0.0,0.0,0.0,0.0
9208,46.86,-0.0084,1.0,1060.62,1228.0,136.39,21.087,-0.067499999999999,8.300961246830134,0.03841684440233095,9.784830844380428,40.76018379845924,-2.487826535652454,0.479644367895469,0.0,0.0,0.4823192650148099,0.0,0.0,0.0,0.0
9209,46.75,-0.0086,1.0,1058.0,736.8,81.63,21.0375,-0.04949999999999832,9.46806424758693,0.011743628457019598,11.160563738535902,40.763283955053275,-2.487826535652454,0.4796214037725502,0.0,0.0,0.48229630089189107,0.0,0.0,0.0,0.0
9210,47.04,-0.0095,1.0,1056.12,1350.8,149.39,21.168,0.13049999999999784,23.109798964526465,0.0,27.240878133466694,40.7708508656459,-2.487826535652454,0.4795653525829752,0.0,0.0,0.4822402497023161,0.0,0.0,0.0,0.0
9211,47.24,-0.0104,1.0,1070.0,1694.64,189.88,21.258000000000003,0.09000000000000341,19.44157196635011,0.0,22.916923399952985,40.777216677701446,-2.487826535652454,0.4795181984196008,0.0,0.0,0.4821930955389417,0.0,0.0,0.0,0.0
9212,47.81,-0.0107,1.0,1089.12,1866.56,212.89,21.5145,0.25649999999999906,33.04275264670246,0.0,38.94943436871865,40.78803596502609,-2.487826535652454,0.4794380555505294,0.0,0.0,0.48211295266987025,0.0,0.0,0.0,0.0
9213,48.41,-0.011,1.0,1093.88,1817.44,208.19,21.784499999999998,0.269999999999996,34.67292438259936,0.0,40.871013594152615,40.7993890243578,-2.487826535652454,0.4793539588147389,0.0,0.0,0.4820288559340798,0.0,0.0,0.0,0.0
9214,49.13,-0.0107,1.0,1109.5,1940.24,225.43,22.108500000000003,0.3240000000000052,40.29895514350477,0.0,47.502746677084666,40.8125842317681,-2.487826535652454,0.47925621653762557,0.0,0.0,0.48193111365696645,0.0,0.0,0.0,0.0
9215,49.6,-0.0104,1.0,1123.88,1891.12,222.57,22.32,0.21149999999999736,31.929628819138035,0.0,37.637329898200086,40.82303904562871,-2.487826535652454,0.47917877347199145,0.0,0.0,0.48185367059133233,0.0,0.0,0.0,0.0
9216,50.51,-0.01,1.0,1137.88,2038.48,242.9,22.729499999999998,0.40949999999999775,50.10755780084011,0.0,59.06472305161799,40.839445913143045,-2.487826535652454,0.4790572411200334,0.0,0.0,0.4817321382393743,0.0,0.0,0.0,0.0
9217,51.02,-0.0097,1.0,1153.62,2038.48,246.26,22.959000000000003,0.22950000000000514,35.905237392210566,0.0,42.32361335794256,40.85120247240914,-2.487826535652454,0.4789701554958401,0.0,0.0,0.481645052615181,0.0,0.0,0.0,0.0
9218,51.59,-0.0093,1.0,1167.62,2038.48,249.25,23.215500000000002,0.25649999999999906,39.356520870660646,0.0,46.391844015631115,40.86408909574681,-2.487826535652454,0.4788746990266722,0.0,0.0,0.48154959614601306,0.0,0.0,0.0,0.0
9219,52.5,-0.009,1.0,1188.25,2038.48,253.65,23.625,0.40949999999999775,54.337688763490625,0.0,64.05102700947798,40.88188104769389,-2.487826535652454,0.4787429067900272,0.0,0.0,0.48141780390936806,0.0,0.0,0.0,0.0
9220,53.09,-0.0087,1.0,1201.88,1522.72,191.65,23.890500000000003,0.26550000000000296,42.89989335995214,0.0,50.568625402195025,40.895927888083385,-2.487826535652454,0.4786388561204753,0.0,0.0,0.4813137532398162,0.0,0.0,0.0,0.0
9221,53.42,-0.0085,1.0,1213.88,933.28,118.64,24.039,0.14849999999999852,33.17081547868073,0.0,39.100389554642234,40.906789107404116,-2.487826535652454,0.4785584026440255,0.0,0.0,0.4812332997633664,0.0,0.0,0.0,0.0
9222,54.06,-0.0081,1.0,1211.12,1424.48,180.66,24.327,0.28800000000000026,46.9694707760047,0.0,55.365675459426775,40.922168461698405,-2.487826535652454,0.4784444815011048,0.0,0.0,0.4811193786204457,0.0,0.0,0.0,0.0
9223,54.4,-0.0076,1.0,1226.12,614.0,78.84,24.48,0.1529999999999987,35.73295421456757,0.0,42.120533051886106,40.93386860976838,-2.487826535652454,0.4783578137376235,0.0,0.0,0.48103271085696436,0.0,0.0,0.0,0.0
9224,54.63,-0.0074,1.0,1234.62,1203.44,155.59,24.5835,0.10350000000000037,31.734513399476203,0.0,37.40733588669324,40.94425953640358,-2.487826535652454,0.47828084391069614,0.0,0.0,0.480955741030037,0.0,0.0,0.0,0.0
9225,55.1,-0.0074,1.0,1241.12,1547.28,201.1,24.795,0.2115000000000009,42.291223613100215,0.0,49.85115060187449,40.958107078237425,-2.487826535652454,0.4781782695267417,0.0,0.0,0.4808531666460826,0.0,0.0,0.0,0.0
9226,55.35,-0.0078,1.0,1250.75,1178.88,154.41,24.907500000000002,0.11250000000000071,33.18925833320646,0.0,39.12212923110328,40.96897433635718,-2.487826535652454,0.4780977713184472,0.0,0.0,0.4807726684377881,0.0,0.0,0.0,0.0
9227,55.77,-0.0082,1.0,1257.0,1105.2,145.48,25.096500000000002,0.18900000000000006,40.522626224298314,0.0,47.76640092449853,40.98224278105843,-2.487826535652454,0.4779994865428824,0.0,0.0,0.48067438366222326,0.0,0.0,0.0,0.0
9228,55.77,-0.0083,1.0,1250.12,392.96,51.44,25.096500000000002,0.0,22.86884842031933,0.0,26.956855567064697,40.989730796493724,-2.487826535652454,0.4779440197618802,0.0,0.0,0.4806189168812211,0.0,0.0,0.0,0.0
9229,55.79,-0.0089,1.0,1251.38,319.28,41.84,25.1055,0.008999999999996788,23.182816478483986,0.0,27.326948168190004,40.997321615429335,-2.487826535652454,0.47788779147346827,0.0,0.0,0.48056268859280915,0.0,0.0,0.0,0.0
9230,55.46,-0.0098,1.0,1252.12,638.56,83.73,24.957,-0.14849999999999852,7.411989593375059,0.22730069704882797,8.736947714239477,40.99974854534995,-2.487826535652454,0.4778698142147971,0.0,0.0,0.48054471133413795,0.0,0.0,0.0,0.0
9231,55.81,-0.0104,1.0,1261.38,1375.36,181.67,25.114500000000003,0.15750000000000242,35.64844575689173,0.0,42.020917966513515,41.01142102256288,-2.487826535652454,0.4777833514206272,0.0,0.0,0.4804582485399681,0.0,0.0,0.0,0.0
9232,56.37,-0.0106,1.0,1262.75,1105.2,146.15,25.3665,0.25199999999999534,45.15657823715504,0.0,53.22871248559562,41.0262067760311,-2.487826535652454,0.4776738273208626,0.0,0.0,0.4803487244402035,0.0,0.0,0.0,0.0
9233,56.09,-0.0112,1.0,1255.25,196.48,25.83,25.2405,-0.12599999999999767,8.82667347207284,0.17446489261529846,10.404518738813984,41.02909692012522,-2.487826535652454,0.4776524188460914,0.0,0.0,0.48032731596543227,0.0,0.0,0.0,0.0
9234,55.52,-0.0112,1.0,1255.5,417.52,54.89,24.984,-0.25649999999999906,-3.792996682873037,0.4241365579070654,-1.3647818385232593,41.02909692012522,-2.4882056417187104,0.477649610653008,0.0,0.0,0.48032450777234886,0.0,0.0,0.0,0.0
9235,55.69,-0.0114,1.0,1254.5,933.28,122.61,25.0605,0.07649999999999935,27.049173741500407,0.0,31.884450688395606,41.037953711983114,-2.4882056417187104,0.47758400478739393,0.0,0.0,0.4802589019067348,0.0,0.0,0.0,0.0
9236,55.88,-0.0109,1.0,1257.5,1203.44,158.48,25.146,0.08549999999999969,28.589494057172846,0.0,33.70011676451094,41.04731485552881,-2.4882056417187104,0.47751466298335177,0.0,0.0,0.48018956010269265,0.0,0.0,0.0,0.0
9237,55.92,-0.0115,1.0,1259.5,663.12,87.46,25.164,0.018000000000000682,21.804866268717397,0.0,25.70267727791289,41.05445448810601,-2.4882056417187104,0.47746177681611324,0.0,0.0,0.4801366739354541,0.0,0.0,0.0,0.0
9238,55.51,-0.0121,1.0,1249.0,73.68,9.64,24.979499999999998,-0.18450000000000344,2.0426857488883225,0.30348838963636365,2.407833734765513,41.05512333081011,-2.4882056417187104,0.47745682242571247,0.0,0.0,0.48013171954505335,0.0,0.0,0.0,0.0
9239,55.05,-0.0122,1.0,1229.12,-122.8,0.0,24.7725,-0.2069999999999972,-0.4909274796489746,0.3454864232939652,-0.14388760769913125,41.05512333081011,-2.488245610498627,0.47745652636067604,0.0,0.0,0.4801314234800169,0.0,0.0,0.0,0.0
9240,55.35,-0.0121,1.0,1212.75,-147.36,0.0,24.907500000000002,0.13500000000000156,31.375187063964194,0.0,36.98377681848789,41.06539660214858,-2.488245610498627,0.4773804280544652,0.0,0.0,0.48005532517380606,0.0,0.0,0.0,0.0
9241,53.97,-0.0118,1.0,1224.88,-147.36,0.0,24.2865,-0.6210000000000022,-38.181538251484994,0.7016873736780808,-22.728571823429814,41.06539660214858,-2.4945591026718024,0.477333661445775,0.0,0.0,0.4800085585651159,0.0,0.0,0.0,0.0
9242,52.8,-0.0117,1.0,1233.25,-147.36,0.0,23.759999999999998,-0.5265000000000022,-29.809780804306172,0.6584585201603081,-16.651841499645343,41.06539660214858,-2.4991846141994816,0.4772993983974218,0.0,0.0,0.4799742955167627,0.0,0.0,0.0,0.0
9243,53.26,-0.0115,1.0,1200.25,1178.88,148.17,23.967,0.20700000000000074,35.53400998811463,0.0,41.886025800807026,41.07703160931547,-2.4991846141994816,0.4772132131591486,0.0,0.0,0.4798881102784895,0.0,0.0,0.0,0.0
9244,53.58,-0.0111,1.0,1213.62,1399.92,177.92,24.111,0.1440000000000019,30.711095202922657,0.0,36.20097271517966,41.08708743506969,-2.4991846141994816,0.47713872556096915,0.0,0.0,0.47981362268031,0.0,0.0,0.0,0.0
9245,54.38,-0.0107,1.0,1226.62,1547.28,198.75,24.471,0.35999999999999943,51.70568998163092,0.0,60.94853537057928,41.10401758378374,-2.4991846141994816,0.47701331705197625,0.0,0.0,0.47968821417131713,0.0,0.0,0.0,0.0
9246,55.37,-0.0101,1.0,1244.38,2038.48,265.64,24.9165,0.4454999999999991,61.85793953209745,0.0,72.9155885331496,41.12427191393184,-2.4991846141994816,0.4768632849768051,0.0,0.0,0.47953818209614596,0.0,0.0,0.0,0.0
9247,56.28,-0.01,1.0,1268.75,1989.36,264.31,25.326,0.4095000000000013,60.33171698555196,0.0,71.11654032598805,41.14402650846684,-2.4991846141994816,0.4767169546469162,0.0,0.0,0.4793918517662571,0.0,0.0,0.0,0.0
9248,57.27,-0.0104,1.0,1292.12,1891.12,255.89,25.771500000000003,0.44550000000000267,65.28782534141962,0.0,76.95859650075987,41.165403896383715,-2.4991846141994816,0.4765586036253097,0.0,0.0,0.4792335007446506,0.0,0.0,0.0,0.0
9249,57.8,-0.0108,1.0,1304.38,1375.36,187.87,26.009999999999998,0.23849999999999483,46.03523256570831,0.0,54.2644339785564,41.18047735026665,-2.4991846141994816,0.47644694841136204,0.0,0.0,0.4791218455307029,0.0,0.0,0.0,0.0
9250,58.22,-0.0108,1.0,1315.38,1178.88,162.39,26.199,0.1890000000000036,41.93518834398195,0.0,49.43147090703361,41.19420831440749,-2.4991846141994816,0.4763452375658744,0.0,0.0,0.47902013468521526,0.0,0.0,0.0,0.0
9251,59.01,-0.0102,1.0,1335.25,1645.52,230.09,26.5545,0.35549999999999926,60.160728801063364,0.0,70.91498650446559,41.21390692176985,-2.4991846141994816,0.4761993219557828,0.0,0.0,0.4788742190751237,0.0,0.0,0.0,0.0
9252,59.65,-0.0093,1.0,1346.88,1375.36,193.99,26.8425,0.28800000000000026,55.56774733582859,0.0,65.5009693355674,41.232101635474166,-2.4991846141994816,0.4760645462987138,0.0,0.0,0.4787394434180547,0.0,0.0,0.0,0.0
9253,59.71,-0.0095,1.0,1347.0,245.6,34.64,26.869500000000002,0.027000000000001023,29.517214941860804,0.0,34.79367589068286,41.2417665454438,-2.4991846141994816,0.47599295437301276,0.0,0.0,0.47866785149235364,0.0,0.0,0.0,0.0
9254,59.12,-0.0099,1.0,1314.88,-98.24,0.0,26.604,-0.26550000000000296,-0.5100342502469024,0.43664916369270074,-0.18893265955364086,41.2417665454438,-2.499237095493802,0.47599256562268444,0.0,0.0,0.4786674627420253,0.0,0.0,0.0,0.0
9255,59.01,-0.0107,1.0,1324.88,-122.8,0.0,26.5545,-0.04949999999999832,19.857969195218764,0.011743628457019598,23.407755284044047,41.24826869968937,-2.499237095493802,0.4759444015171617,0.0,0.0,0.4786192986365026,0.0,0.0,0.0,0.0
9256,58.52,-0.0111,1.0,1321.38,147.36,20.39,26.334000000000003,-0.2204999999999977,2.200914090534763,0.36871458142878155,2.594346779672026,41.24898935157261,-2.499237095493802,0.47593906335506364,0.0,0.0,0.4786139604744045,0.0,0.0,0.0,0.0
9257,57.85,-0.0113,1.0,1309.62,24.56,3.37,26.032500000000002,-0.30150000000000077,-6.404753769304375,0.4820608593023669,-2.6192645959789753,41.24898935157261,-2.499964668992685,0.47593367392173863,0.0,0.0,0.4786085710410795,0.0,0.0,0.0,0.0
9258,58.26,-0.0114,1.0,1311.5,1056.08,145.04,26.217,0.18449999999999633,40.991109062724604,0.0,48.31862917749115,41.2624111930108,-2.499964668992685,0.47583425287404835,0.0,0.0,0.4785091499933892,0.0,0.0,0.0,0.0
